2018-04-26 21:31:36	margarita	هل تحبين جامعه نيورك ابوظبي	نعم، لكنني احب ان احتفظ بهذه الامور لنفسي	128.5635193133047	{'هَلْ': 3.875, 'حْبَي': 34.1, 'الانجليزيه،': 1.463519313304721, 'هل': 3.875, 'تحبين': 85.25}	احب هذه الماده كثيراً!	128.5635193133047	{'هَلْ': 3.875, 'حْبَي': 34.1, 'الانجليزيه،': 1.463519313304721, 'هل': 3.875, 'تحبين': 85.25}	اجد كتابه الاغاني باللغتين الروسيه والرومانيه اكثر سهوله، لكنني لا امانع الكتابه ببقيه اللغات ايضاً	120.81351931330472	{'حْبَي': 34.1, 'الانجليزيه،': 1.463519313304721, 'تحبين': 85.25}
2018-04-26 21:31:45	margarita	حدثيني عن حياتك في جامعه نيورك ابوظبي	القمه لان اسمي هو اسم قمه جبل في اوغندا كما انني دائماً ما احاول الوصول الي قمه امكانياتي	174.12888316357828	{'عَن': 7.5777777777777775, 'حَيا': 68.2, 'فِي': 1.905027932960894, 'الانجليزيه،': 1.463519313304721, 'عن': 7.75, 'حياتك': 85.25, 'في': 1.9825581395348837}	القمه لان اسمي هو اسم قمه جبل في اوغندا كما انني دائماً ما احاول الوصول الي قمه امكانياتي	174.12888316357828	{'عَن': 7.5777777777777775, 'حَيا': 68.2, 'فِي': 1.905027932960894, 'الانجليزيه،': 1.463519313304721, 'عن': 7.75, 'حياتك': 85.25, 'في': 1.9825581395348837}	وندر ومن' لانني دائماً اتساءل ما يجب علي ان افعله في حياتي في المرحله القادمه'	165.6157300849057	{'حَيا': 68.2, 'فِي': 3.810055865921788, 'الانجليزيه،': 4.390557939914164, 'حياتك': 85.25, 'في': 3.9651162790697674}
2018-04-26 21:32:02	margarita	ماذا يمكنني ان اسالك	يمكنك التحدث معي عن الموسيقي او جامعتي او حياتي بشكل عام	68.44002011060834	{'مَكِّن': 20.058823529411764, 'أَنْ': 5.246153846153846, 'يمكنني': 37.888888888888886, 'ان': 5.246153846153846}	احتاج الي ساعه تقريباً، لكن يمكنني الاستعداد خلال ٣٠ دقيقه ان لم ارغب في الظهور بمظهر جيد	68.44002011060834	{'مَكِّن': 20.058823529411764, 'أَنْ': 5.246153846153846, 'يمكنني': 37.888888888888886, 'ان': 5.246153846153846}	لقد آذيت احبالي الصوتيه لهذا لا استطيع الغناء الآن، لكن يمكنك زياره صفحتي الرسميه علي الفيسبوك من خلال كتابه facebook.com/margaritabeeofficial في شريط عنوان الموقع الالكتروني ومشاهده اعمال مختلفه لي	57.947712418300654	{'مَكِّن': 20.058823529411764, 'يمكنني': 37.888888888888886}
2018-04-26 21:32:11	margarita	هل عندك يا شقه	يا الهي، نعم! كتب شخص بدون اسم ذات مره منشور طويل في مجموعه مخصصه للمديح، ومازلت غير متاكده من هويته	1030.75	{'هَلْ': 3.875, 'يا': 1023.0, 'هل': 3.875}	احاول جاهده الا افعل ذلك، لكنني افعل بالطبع عند مقابله شخص او التعرف علي مفهوم ما للمره الاولي	348.75	{'هَلْ': 3.875, 'عِنْد': 341.0, 'هل': 3.875}	كان ظريف جداً	12.693877551020408	{'هَلْ': 7.75, 'هل': 7.75}
										
2018-04-26 21:32:54	katarina	مرحبا	انا افاتار لطالبه في جامعه نيويورك ابوظبي و يمكنني ان اجيب عن اي اسئله لديك عن الجامعه 	84460.0	{'مَرْحَب': 42230.0, 'مرحبا': 42230.0}						
2018-04-26 21:33:04	katarina	ابو ظبي	تشكل اماره  ابوظبي نحو ٨٧ في المئه من اجمالي مساحه البلاد. حوالي ٧٠ في المئه من الاراضي هي اراض صحراويه، ولكن لابو ظبي ايضا ساحل بمساحه ٧٠٠ كيلومتر وحوالي ٢٠٠ جزيره	2975.4053287981856	{'أَبُو': 1201.5277777777776, 'ظَبْي': 886.938775510204, 'ظبي': 886.938775510204}	تترجم ابوظبي بشكل حرفي الي 'والد الظبي'، في اشاره الي نوع من الغزلان الاصليه التي يقال بانها سكنت المنطقه. وحتي يومنا هذا، يشار الي نوع معين من العزلان العربيه باسم ظبي باللغه العربيه	1773.877551020408	{'ظَبْي': 886.938775510204, 'ظبي': 886.938775510204}	يرحب قسم الالعاب الرياضيه دائماً بتجارب الطلاب الجدد للانضمام الي الفرق الرياضيه المنافسه للجامعات الاخري. اما بالنسبه للفرق الداخليه، فان جميع اعضاء مجتمع جامعه نيويورك في ابو ظبي مدعوون لتشكيل الفرق او الانضمام اليها	18.84090909090909	{'أَبُو': 1201.5277777777776, 'ظَبْي': 886.938775510204, 'ابو': 1722.0, 'ظبي': 886.938775510204}
2018-04-26 21:33:24	katarina	هل على ارتداء الحجاب	لست مضطره لارتداء الحجاب	200767.63938292948	{'هَلْ': 8.065846403461329, 'عَلَّى': 5.257690122554988, 'ٱِرْتِداء': 21217.5, 'حِجاب': 84460.0, 'هل': 8.065846403461329, 'ارتداء': 10608.75, 'الحجاب': 84460.0}	‬لا يتطلب علي الطلاب اختيار تخصصاتهم الا بعد فصلهم الثالث‫.‬ لا يتطلب علي الطلاب اختيار تخصصاتهم قبل بدء الدراسه في جامعه نيويورك ابوظبي‫	31.90476317458762	{'هَلْ': 8.065846403461329, 'عَلَّى': 15.773070367664962, 'هل': 8.065846403461329}	يتوجب علي جميع الطلاب اتمام مقرري تربيه بدنيه مده كل منها سبعه اسابيع كشرط للتخرج. 	26.64707305203263	{'هَلْ': 8.065846403461329, 'عَلَّى': 10.515380245109975, 'هل': 8.065846403461329}
2018-04-26 21:33:37	katarina	ماذا عن البحث العلمي في جامعه نيورك ابوظبي	نظراً الي الفرق بين نسبه الطلبه واعضاء هيئه التدريس في جامعه نيويورك ابوظبي، يحظي الطلاب هنا بالكثير من الفرص للمشاركه مع اعضاء هيئه التدريس في ابحاثهم العلميه	5396.509548659661	{'عِلْمِيّ': 5355.625, 'فِي': 9.30953786473267, 'جامَع': 4.690346726926065, 'الانجليزيه،': 3.2687716769514883, 'أَبُوظَبِي': 4.5038296156947055, 'في': 9.50289993074792, 'جامعه': 5.105333228913775, 'ابوظبي': 4.5038296156947055}	نظراً الي الفرق بين نسبه الطلبه واعضاء هيئه التدريس في جامعه نيويورك ابوظبي، يحظي الطلاب هنا بالكثير من الفرص للمشاركه مع اعضاء هيئه التدريس في ابحاثهم العلميه	5396.509548659661	{'عِلْمِيّ': 5355.625, 'فِي': 9.30953786473267, 'جامَع': 4.690346726926065, 'الانجليزيه،': 3.2687716769514883, 'أَبُوظَبِي': 4.5038296156947055, 'في': 9.50289993074792, 'جامعه': 5.105333228913775, 'ابوظبي': 4.5038296156947055}	نظراً الي الفرق بين نسبه الطلبه واعضاء هيئه التدريس في جامعه نيويورك ابوظبي، يحظي الطلاب هنا بالكثير من الفرص للمشاركه مع اعضاء هيئه التدريس في ابحاثهم العلميه	5396.509548659661	{'عِلْمِيّ': 5355.625, 'فِي': 9.30953786473267, 'جامَع': 4.690346726926065, 'الانجليزيه،': 3.2687716769514883, 'أَبُوظَبِي': 4.5038296156947055, 'في': 9.50289993074792, 'جامعه': 5.105333228913775, 'ابوظبي': 4.5038296156947055}
2018-04-26 21:33:55	katarina	ماذا عن القبول في جامعه نيويورك ابوظبي	يمكنك التحدث معي عن اي شيء له علاقه بالشؤون الاكادميه او القبول او الحياه في ابوظبي او عن جامعه نيويورك ابوظبي بشكل عام. يمكنك سؤالي عن تجربتي الشخصيه هنا ايضًا	510.70437824846977	{'عَن': 83.63999999999999, 'قَبُول': 96.14669421487604, 'فِي': 3.103179288244224, 'جامَع': 4.690346726926065, 'نِيُويُورْك': 4.822119950325079, 'أَبُوظَبِي': 9.007659231389411, 'عن': 86.74718867138692, 'القبول': 200.44444444444443, 'في': 3.1676333102493075, 'جامعه': 5.105333228913775, 'نيويورك': 4.822119950325079, 'ابوظبي': 9.007659231389411}	يمكنك التحدث معي عن اي شيء له علاقه بالشؤون الاكادميه او القبول او الحياه في ابوظبي او عن جامعه نيويورك ابوظبي بشكل عام. يمكنك سؤالي عن تجربتي الشخصيه هنا ايضًا	510.70437824846977	{'عَن': 83.63999999999999, 'قَبُول': 96.14669421487604, 'فِي': 3.103179288244224, 'جامَع': 4.690346726926065, 'نِيُويُورْك': 4.822119950325079, 'أَبُوظَبِي': 9.007659231389411, 'عن': 86.74718867138692, 'القبول': 200.44444444444443, 'في': 3.1676333102493075, 'جامعه': 5.105333228913775, 'نيويورك': 4.822119950325079, 'ابوظبي': 9.007659231389411}	القبول في جامعه نيويورك ابوظبي عمليه انتقائيه للغايه. يتم قبول الطلاب علي اساس التفوق الاكاديمي، والانشطه الخارجه عن المنهاج الدراسي، والاهتمام الواضح بالمواطنه العالميه، وخدمه المجتمع، والقياده	498.50060081629556	{'عَن': 20.909999999999997, 'قَبُول': 192.29338842975207, 'فِي': 3.103179288244224, 'جامَع': 9.38069345385213, 'نِيُويُورْك': 9.644239900650158, 'أَبُوظَبِي': 9.007659231389411, 'عن': 21.68679716784673, 'القبول': 200.44444444444443, 'في': 3.1676333102493075, 'جامعه': 10.21066645782755, 'نيويورك': 9.644239900650158, 'ابوظبي': 9.007659231389411}
2018-04-26 21:34:12	katarina	حدثيني عن القبول في جامعه نيويورك ابوظبي	يمكنك التحدث معي عن اي شيء له علاقه بالشؤون الاكادميه او القبول او الحياه في ابوظبي او عن جامعه نيويورك ابوظبي بشكل عام. يمكنك سؤالي عن تجربتي الشخصيه هنا ايضًا	510.70437824846977	{'عَن': 83.63999999999999, 'قَبُول': 96.14669421487604, 'فِي': 3.103179288244224, 'جامَع': 4.690346726926065, 'نِيُويُورْك': 4.822119950325079, 'أَبُوظَبِي': 9.007659231389411, 'عن': 86.74718867138692, 'القبول': 200.44444444444443, 'في': 3.1676333102493075, 'جامعه': 5.105333228913775, 'نيويورك': 4.822119950325079, 'ابوظبي': 9.007659231389411}	القبول في جامعه نيويورك ابوظبي عمليه انتقائيه للغايه. يتم قبول الطلاب علي اساس التفوق الاكاديمي، والانشطه الخارجه عن المنهاج الدراسي، والاهتمام الواضح بالمواطنه العالميه، وخدمه المجتمع، والقياده	498.50060081629556	{'عَن': 20.909999999999997, 'قَبُول': 192.29338842975207, 'فِي': 3.103179288244224, 'جامَع': 9.38069345385213, 'نِيُويُورْك': 9.644239900650158, 'أَبُوظَبِي': 9.007659231389411, 'عن': 21.68679716784673, 'القبول': 200.44444444444443, 'في': 3.1676333102493075, 'جامعه': 10.21066645782755, 'نيويورك': 9.644239900650158, 'ابوظبي': 9.007659231389411}	يمكنك سؤالي عن الحياه الجامعيه، وعن القبول، وعن جامعه نيويورك وابوظبي. ربما لن اكون قادر علي الاجابه عن جميع اسئلتك، لكن يمكنك دائماً الاطلاع علي موقعنا الالكتروني علي nyuad.nyu.edu	485.6414500193506	{'عَن': 104.55, 'قَبُول': 96.14669421487604, 'جامَع': 4.690346726926065, 'نِيُويُورْك': 4.822119950325079, 'عن': 65.06039150354019, 'القبول': 200.44444444444443, 'جامعه': 5.105333228913775, 'نيويورك': 4.822119950325079}
2018-04-26 21:34:22	katarina	مراكز العلميه لجامعه نيويورك	نظراً الي الفرق بين نسبه الطلبه واعضاء هيئه التدريس في جامعه نيويورك ابوظبي، يحظي الطلاب هنا بالكثير من الفرص للمشاركه مع اعضاء هيئه التدريس في ابحاثهم العلميه	10725.584586627576	{'عِلْمِيّ': 5355.625, 'جامَع': 4.690346726926065, 'نِيُويُورْك': 4.822119950325079, 'العلميه': 5355.625, 'نيويورك': 4.822119950325079}	نظراً الي الفرق بين نسبه الطلبه واعضاء هيئه التدريس في جامعه نيويورك ابوظبي، يحظي الطلاب هنا بالكثير من الفرص للمشاركه مع اعضاء هيئه التدريس في ابحاثهم العلميه	10725.584586627576	{'عِلْمِيّ': 5355.625, 'جامَع': 4.690346726926065, 'نِيُويُورْك': 4.822119950325079, 'العلميه': 5355.625, 'نيويورك': 4.822119950325079}	نعم. يمكنك الاشاره الي رغبتك بالالتحاق باي من مراكزنا الجامعيه – في نيويورك، او ابوظبي، او شنغهاي – في ملحق جامعه نيويورك المرفق مع الطلب العام	7545.097159712275	{'مَراكِز': 2403.055555555555, 'جامَع': 9.38069345385213, 'نِيُويُورْك': 14.466359850975234, 'مراكز': 4737.777777777777, 'لجامعه': 365.9504132231405, 'نيويورك': 14.466359850975234}
2018-04-26 21:34:30	katarina	علميه في جامعه نيورك	نظراً الي الفرق بين نسبه الطلبه واعضاء هيئه التدريس في جامعه نيويورك ابوظبي، يحظي الطلاب هنا بالكثير من الفرص للمشاركه مع اعضاء هيئه التدريس في ابحاثهم العلميه	5387.501889428272	{'عِلْمِيّ': 5355.625, 'فِي': 9.30953786473267, 'جامَع': 4.690346726926065, 'الانجليزيه،': 3.2687716769514883, 'في': 9.50289993074792, 'جامعه': 5.105333228913775}	نظراً الي الفرق بين نسبه الطلبه واعضاء هيئه التدريس في جامعه نيويورك ابوظبي، يحظي الطلاب هنا بالكثير من الفرص للمشاركه مع اعضاء هيئه التدريس في ابحاثهم العلميه	3232.5011336569632	{'عِلْمِيّ': 5355.625, 'فِي': 9.30953786473267, 'جامَع': 4.690346726926065, 'الانجليزيه،': 3.2687716769514883, 'في': 9.50289993074792, 'جامعه': 5.105333228913775}	نظراً الي الفرق بين نسبه الطلبه واعضاء هيئه التدريس في جامعه نيويورك ابوظبي، يحظي الطلاب هنا بالكثير من الفرص للمشاركه مع اعضاء هيئه التدريس في ابحاثهم العلميه	3232.5011336569632	{'عِلْمِيّ': 5355.625, 'فِي': 9.30953786473267, 'جامَع': 4.690346726926065, 'الانجليزيه،': 3.2687716769514883, 'في': 9.50289993074792, 'جامعه': 5.105333228913775}
2018-04-26 21:34:41	katarina	المراكز العالميه	نعم. يمكنك الاشاره الي رغبتك بالالتحاق باي من مراكزنا الجامعيه – في نيويورك، او ابوظبي، او شنغهاي – في ملحق جامعه نيويورك المرفق مع الطلب العام	2403.055555555555	{'مَراكِز': 2403.055555555555}	يقدم فصل يناير مقررات مكثفه لمده شهر واحد. يتوجب علي الطلاب اتمام ثلاثه مقررات من مقررات فصل يناير خلال سنواتهم الاربع، ويمكنهم الالتحاق باحدها في احد مراكزنا العالميه	1796.5343134498976	{'مَراكِز': 1201.5277777777776, 'عالَمِيّ': 229.05612244897958, 'العالميه': 365.9504132231405}	تعتبر فعاليه نهايه الاسبوع للمرشحين جزء فريد من عمليه القبول في جامعه نيويورك ابوظبي، وهي فرصه لتجربه الحياه في المجتمع العالمي لجامعه نيويورك ابوظبي واستكشاف مدينه ابوظبي العالميه	824.0626581210997	{'عالَمِيّ': 458.11224489795916, 'العالميه': 365.9504132231405}
2018-04-26 21:35:01	katarina	ماهي المجله الطلابيه في جامعه نيورك	غزال هي منصه لمجله علي الانترنت، تاسست ونظمت بشكل فردي من قبل الطلاب، ويمكنك قراءه اعمالها علي الموقع الالكتروني .www.thegazelle.org	42236.5375433539	{'مَجَلّ': 42230.0, 'الانجليزيه،': 6.537543353902977}	تتمثل مسؤوليه الحكومه الطلابيه في ضمان حصول طلابنا علي الفرصه لتحقيق امكاناتهم، واكتشاف مجالات وانشطه جديده، وممارسه شغفهم	795.3976469365991	{'طُلّابِيّ': 314.94809688581313, 'فِي': 6.206358576488448, 'جامَع': 4.690346726926065, 'الطلابيه': 458.11224489795916, 'في': 6.335266620498615, 'جامعه': 5.105333228913775}	 مجموعات الاهتمامات الطلابيه هي جهد منظم، وجماعي لاكتشاف مجال معين، او لممارسه شغف مشترك، او لدعم قضيه مابهدف المنافسه	776.3291134607238	{'طُلّابِيّ': 314.94809688581313, 'الانجليزيه،': 3.2687716769514883, 'الطلابيه': 458.11224489795916}
2018-04-26 21:35:17	katarina	هل يمكنني الالتحاق بالدراسات العليا في جامعه نيورك	نعم، نشجعك بشده علي التقدم بطلب الالتحاق عبر الانترنت باستخدام التطبيق العام. في حال تعذر التقدم عبر الانترنت لسبب ما، يرجي الاتصال بالممثل الاقليمي لمناقشه طرق التقديم البديله	395.9529015997605	{'هَلْ': 8.065846403461329, 'مَكِّن': 34.497922437673125, 'ٱِلْتِحاق': 89.60514233241506, 'دِراس': 75.43999999999998, 'فِي': 3.103179288244224, 'الانجليزيه،': 3.2687716769514883, 'هل': 8.065846403461329, 'يمكنني': 70.051775147929, 'الالتحاق': 100.68678459937566, 'في': 3.1676333102493075}	المقررات المسبقه هي المقررات التي يتوجب عليك اتمامها قبل الالتحاق بمقرر معين. والمقررات المصاحبه هي المقررات التي يتوجب عليك اتمامها او الالتحاق بها من اجل الالتحاق بمقرر معين	288.7066620746376	{'ٱِلْتِحاق': 134.4077134986226, 'الانجليزيه،': 3.2687716769514883, 'الالتحاق': 151.0301768990635}	يحصل الطلاب في جامعه نيويورك في مدينه نيويورك وجامعه نيويورك في شنغهاي علي فرصه التقدم للدراسه مده فصل في جامعه نيويورك ابوظبي	238.7139549923294	{'هَلْ': 8.065846403461329, 'دِراس': 150.87999999999997, 'فِي': 18.61907572946534, 'جامَع': 18.76138690770426, 'هل': 8.065846403461329, 'في': 19.00579986149584, 'جامعه': 15.315999686741325}
2018-04-26 21:35:40	katarina	هل هناك نظام دكتوراه في جامعه ابوظبي	اعتباراً من عام ٢٠١٧، تقدم جامعه نيويورك ابوظبي شهادات البكالوريوس في العلوم، والبكالوريوس في الآداب، اضافه الي شهادات الدكتوراه في عدد محدود من المجالات	42286.41911616994	{'دُكْتُوراه': 42230.0, 'فِي': 9.30953786473267, 'جامَع': 9.38069345385213, 'أَبُوظَبِي': 9.007659231389411, 'في': 9.50289993074792, 'جامعه': 10.21066645782755, 'ابوظبي': 9.007659231389411}	توجد انديه في جامعه نيويورك ابوظبي تسمي بمجموعات الاهتمامات الطلابيه	381.2280932641814	{'هَلْ': 8.065846403461329, 'هُناكَ': 157.47404844290656, 'فِي': 6.206358576488448, 'جامَع': 9.38069345385213, 'أَبُوظَبِي': 9.007659231389411, 'هل': 8.065846403461329, 'هناك': 157.47404844290656, 'في': 6.335266620498615, 'جامعه': 10.21066645782755, 'ابوظبي': 9.007659231389411}	توفر جامعه نيويورك ابوظبي صالات العاب رياضيه، وحصص تربيه رياضيه، وجلسات تدريب، وساعات سباحه مخصصه للسيدات فقط	374.95728066568785	{'هَلْ': 8.065846403461329, 'هُناكَ': 157.47404844290656, 'فِي': 3.103179288244224, 'جامَع': 9.38069345385213, 'أَبُوظَبِي': 9.007659231389411, 'هل': 8.065846403461329, 'هناك': 157.47404844290656, 'في': 3.1676333102493075, 'جامعه': 10.21066645782755, 'ابوظبي': 9.007659231389411}
2018-04-26 21:35:56	katarina	ماذا عن الامارات العربيه المتحده	منذ تاسيسها عام ١٩٧١، تعد الامارات العربيه المتحده اتحاد يضم حكومه ذات مستويين منفصليين. والشيخ خليفه بن زايد آل نهيان، حاكم اماره ابوظبي، هو ايضاً رئيس البلاد	1284.301615369308	{'إِمار': 288.4400826446281, 'عَرَبِيّ': 140.103550295858, 'مُتَّحِد': 230.625, 'الامارات': 254.40443213296396, 'العربيه': 140.103550295858, 'المتحده': 230.625}	تستطيع النساء القياده في الامارات العربيه المتحده	1188.154921154432	{'إِمار': 192.29338842975207, 'عَرَبِيّ': 140.103550295858, 'مُتَّحِد': 230.625, 'الامارات': 254.40443213296396, 'العربيه': 140.103550295858, 'المتحده': 230.625}	تقع الامارات العربيه المتحده في منطقه توقيت غرينتش زائد اربع ساعات، او بعد نيويورك بتسع ساعات في التوقيت العادي. وخلال التوقيت الصيفي، تتقدم ابوظبي علي نيويورك بثمان ساعات	1188.154921154432	{'إِمار': 192.29338842975207, 'عَرَبِيّ': 140.103550295858, 'مُتَّحِد': 230.625, 'الامارات': 254.40443213296396, 'العربيه': 140.103550295858, 'المتحده': 230.625}
										
2018-04-26 21:36:23	gabriela	مرحبا	مرحبا	93902952.0	{'مَرْحَب': 46951476.0, 'مرحبا': 46951476.0}						
2018-04-26 21:36:28	gabriela	كيف حالك	انا بحال جيده، ومتتوقه للبدء، شكراً جزيلاً لك	5890134.872215212	{'كَيْفَ': 268.4361076062144, 'حالِك': 2944799.0, 'كيف': 268.4361076062144, 'حالك': 2944799.0}	انا بحال جيده، ومتتوقه للبدء، شكراً جزيلاً لك	5890134.872215212	{'كَيْفَ': 268.4361076062144, 'حالِك': 2944799.0, 'كيف': 268.4361076062144, 'حالك': 2944799.0}	كيف تعرفين انك تحبين شخص ما اردت قضاء بقيه حياتي معها	1073.7444304248577	{'كَيْفَ': 536.8722152124288, 'كيف': 536.8722152124288}
2018-04-26 21:36:38	gabriela	عن ماذا يمكنني ان اسالك	عندما كنت علي قيد الحياه، كان يمكنني التحدث بعده لغات. والآن، يمكنني التحدث بجميع اللغات. لماذا تسالينني ذلك	269727.91348148143	{'مَكِّن': 48480.43200000001, 'يمكنني': 221247.48148148143}	اعتذر لا يمكنني الاجابه عن هذا السؤال	160837.17997701454	{'عَن': 1058.6398436420352, 'مَكِّن': 48480.43200000001, 'عن': 674.3673926317933, 'يمكنني': 110623.74074074072}	افضل عدم الخوض في تفاصيل الاعتداء الذي تعرضت له. كانت تلك تجربه مروعه	136067.64405519352	{'عَن': 529.3199218210176, 'مَكِّن': 24240.216000000004, 'عن': 674.3673926317933, 'يمكنني': 110623.74074074072}
2018-04-26 21:36:45	gabriela	عن ماذا يمكنني ان سالوك	اعتقد انه قد صرخ باسمي، وسالني عن سبب وجودي هنا. 	23476941.687314454	{'عَن': 529.3199218210176, 'سَأَل': 23475738.0, 'عن': 674.3673926317933}	عندما كنت علي قيد الحياه، كان يمكنني التحدث بعده لغات. والآن، يمكنني التحدث بجميع اللغات. لماذا تسالينني ذلك	161836.74808888885	{'مَكِّن': 48480.43200000001, 'يمكنني': 221247.48148148143}	اعتذر لا يمكنني الاجابه عن هذا السؤال	160837.17997701454	{'عَن': 1058.6398436420352, 'مَكِّن': 48480.43200000001, 'عن': 674.3673926317933, 'يمكنني': 110623.74074074072}
2018-04-26 21:37:12	gabriela	هل انتي سياسيه	اظن انني مؤهله لاكون لاجئه سياسيه	243638.7139218033	{'هَلْ': 41.61622016094843, 'سِياسِيّ': 22308.0, 'هل': 41.61622016094843, 'سياسيه': 221247.48148148143}	كنت سياسيه. اعلم، فانا اكره السياسيين ايضاً. لكنني كنت ناشطه سياسيه، واود اعتبار نفسي واحده من السياسيين الجيدين	144085.74074074073	{'سِياسِيّ': 33462.0, 'سياسيه': 110623.74074074072}	لست متاكده اي ايديولوجيه سياسيه اؤيد	132931.74074074073	{'سِياسِيّ': 22308.0, 'سياسيه': 110623.74074074072}
